tube_code,species_reported,Collection,Vitek,BMD,MALDI_report,MALDI_spot,MALDI_Hit_1,Read_loc,vitek_performed,loc_performed,read_1,read_2,R1_path,R2_path,AnalyteId,spot_dir,ProjectUid,ST
ALF22H038,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H038_S153_L001_R1_001.fastq.gz,ALF22H038_S153_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H038_S153_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H038_S153_L001_R2_001.fastq.gz,ALF22H038,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/a81323cb-d85f-4e9a-bc05-e66810c07a33/0_C1,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,550
ALF22H061,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H061_S156_L001_R1_001.fastq.gz,ALF22H061_S156_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H061_S156_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H061_S156_L001_R2_001.fastq.gz,ALF22H061,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/35907760-296a-4fd7-aa7e-e89396d75a2b/0_C4,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,2165
ALF22H062,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H062_S157_L001_R1_001.fastq.gz,ALF22H062_S157_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H062_S157_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H062_S157_L001_R2_001.fastq.gz,ALF22H062,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/a871223a-f2db-48a8-9622-1ed09236675f/0_C5,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,73
ALF22H065,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H065_S158_L001_R1_001.fastq.gz,ALF22H065_S158_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H065_S158_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H065_S158_L001_R2_001.fastq.gz,ALF22H065,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/bf69111c-d518-4b01-812f-95e0f449b8d1/0_C6,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,394
ALF22H072,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H072_S160_L001_R1_001.fastq.gz,ALF22H072_S160_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H072_S160_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H072_S160_L001_R2_001.fastq.gz,ALF22H072,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/fca65fe2-4706-4eca-a1b4-95876e508848/0_C8,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,69
ALF22H076,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H076_S161_L001_R1_001.fastq.gz,ALF22H076_S161_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H076_S161_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H076_S161_L001_R2_001.fastq.gz,ALF22H076,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/6bfee6f4-d8d2-476b-a65d-1b2a5b7c81cb/0_C9,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,95
ALF22H104,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H104_S162_L001_R1_001.fastq.gz,ALF22H104_S162_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H104_S162_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H104_S162_L001_R2_001.fastq.gz,ALF22H104,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/d3747fc8-920a-4f1e-bae7-0203822f8a9b/0_C10,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,f3e1a0fd04e8f0f70094c868fecf69968c2aa804
ALF22H126,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H126_S163_L001_R1_001.fastq.gz,ALF22H126_S163_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H126_S163_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H126_S163_L001_R2_001.fastq.gz,ALF22H126,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/3d53d7ce-e49f-4be1-9dea-0c69c8b7692f/0_C11,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,73
ALF22H130,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,C12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22H130_S164_L001_R1_001.fastq.gz,ALF22H130_S164_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H130_S164_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22H130_S164_L001_R2_001.fastq.gz,ALF22H130,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/b2da608e-40c2-4f4f-bba7-363ca680ef77/0_C12,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,73
ALF22I001,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,D1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I001_S165_L001_R1_001.fastq.gz,ALF22I001_S165_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I001_S165_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I001_S165_L001_R2_001.fastq.gz,ALF22I001,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/160e9d18-343a-4810-8c8f-e3ff592cd228/0_D1,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,73
ALF22I006,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,D2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I006_S166_L001_R1_001.fastq.gz,ALF22I006_S166_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I006_S166_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I006_S166_L001_R2_001.fastq.gz,ALF22I006,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/e6dd5017-ff2e-4f1c-9848-5a91b1e8fffb/0_D2,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,73
ALF22I008,Escherichia coli,Sep21_Mar23,No,No,230419-1108-1011022398,D3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I008_S167_L001_R1_001.fastq.gz,ALF22I008_S167_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I008_S167_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I008_S167_L001_R2_001.fastq.gz,ALF22I008,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/b8a788e7-1bff-48e4-8c5f-b9447d8f2eea/0bb44727-3487-48c9-b6c6-bd358af66b80/0_D3,b8a788e7-1bff-48e4-8c5f-b9447d8f2eea,95
ALF22I033,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I033_S1_L002_R1_001.fastq.gz,ALF22I033_S1_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I033_S1_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I033_S1_L002_R2_001.fastq.gz,ALF22I033,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/eb2f91b6-73a4-4853-9c24-8f2e56898c6a/0_A1,32513f1c-2d8e-44c2-812f-703852f8cba6,86702ccfda7d1aecb97bd3e5cf8aa40da53a88d1
ALF22I037,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,ALF22I037_S2_L002_R1_001.fastq.gz,ALF22I037_S2_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I037_S2_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I037_S2_L002_R2_001.fastq.gz,ALF22I037,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/b8d91c98-f864-441f-8550-f350458dc623/0_A2,32513f1c-2d8e-44c2-812f-703852f8cba6,95
ALF22I038,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,ALF22I038_S3_L002_R1_001.fastq.gz,ALF22I038_S3_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I038_S3_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I038_S3_L002_R2_001.fastq.gz,ALF22I038,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/347b7a8e-b705-4ad4-8aeb-410d68bfbfa2/0_A3,32513f1c-2d8e-44c2-812f-703852f8cba6,357
ALF22I076,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I076_S4_L002_R1_001.fastq.gz,ALF22I076_S4_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I076_S4_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I076_S4_L002_R2_001.fastq.gz,ALF22I076,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/355143c4-71ca-44cd-ad28-f360b43505c0/0_A4,32513f1c-2d8e-44c2-812f-703852f8cba6,69
ALF22I077,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I077_S5_L002_R1_001.fastq.gz,ALF22I077_S5_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I077_S5_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I077_S5_L002_R2_001.fastq.gz,ALF22I077,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/63264c33-f243-44e1-adda-3657fcb0e687/0_A5,32513f1c-2d8e-44c2-812f-703852f8cba6,1193
ALF22I089,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,ALF22I089_S6_L002_R1_001.fastq.gz,ALF22I089_S6_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I089_S6_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I089_S6_L002_R2_001.fastq.gz,ALF22I089,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/244eceb4-315f-4ef8-9ca0-ae108b3256fe/0_A6,32513f1c-2d8e-44c2-812f-703852f8cba6,95
ALF22I108,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I108_S7_L002_R1_001.fastq.gz,ALF22I108_S7_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I108_S7_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I108_S7_L002_R2_001.fastq.gz,ALF22I108,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/f8df2e9c-1ff1-4576-bd90-ace3c7b6e2b2/0_A7,32513f1c-2d8e-44c2-812f-703852f8cba6,95
ALF22I122,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,ALF22I122_S8_L002_R1_001.fastq.gz,ALF22I122_S8_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I122_S8_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I122_S8_L002_R2_001.fastq.gz,ALF22I122,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/a6cf518d-305c-4036-b792-4f843bc2342a/0_A8,32513f1c-2d8e-44c2-812f-703852f8cba6,131
ALF22I136,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I136_S9_L002_R1_001.fastq.gz,ALF22I136_S9_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I136_S9_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I136_S9_L002_R2_001.fastq.gz,ALF22I136,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/711d85a4-a78a-4f21-bab8-4703ffd12748/0_A9,32513f1c-2d8e-44c2-812f-703852f8cba6,73
ALF22I141,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I141_S10_L002_R1_001.fastq.gz,ALF22I141_S10_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I141_S10_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I141_S10_L002_R2_001.fastq.gz,ALF22I141,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/6d8fbf86-e55c-4488-9010-2936f7aee468/0_A10,32513f1c-2d8e-44c2-812f-703852f8cba6,69
ALF22I146,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I146_S11_L002_R1_001.fastq.gz,ALF22I146_S11_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I146_S11_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I146_S11_L002_R2_001.fastq.gz,ALF22I146,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/2c3e60fe-cde2-4aa0-b0c0-e4fd469393a2/0_A11,32513f1c-2d8e-44c2-812f-703852f8cba6,95
ALF22I151,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,A12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I151_S12_L002_R1_001.fastq.gz,ALF22I151_S12_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I151_S12_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I151_S12_L002_R2_001.fastq.gz,ALF22I151,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/1a67a8ef-e4ec-43c3-aba6-ab7217906dfa/0_A12,32513f1c-2d8e-44c2-812f-703852f8cba6,10320
ALF22I179,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,B5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22I179_S236_L002_R1_001.fastq.gz,ALF22I179_S236_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I179_S236_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22I179_S236_L002_R2_001.fastq.gz,ALF22I179,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/eea1f043-d642-4c5d-bd52-ee0f34cd886f/0_B5,32513f1c-2d8e-44c2-812f-703852f8cba6,69
ALF22J002,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,B1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22J002_S13_L002_R1_001.fastq.gz,ALF22J002_S13_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22J002_S13_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22J002_S13_L002_R2_001.fastq.gz,ALF22J002,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/396f2b22-e84f-4e5a-9002-07c56423c071/0_B1,32513f1c-2d8e-44c2-812f-703852f8cba6,73
ALF22J016,Escherichia coli,Sep21_Mar23,No,No,230412-1201-1011022437,F11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,ALF22J016_S14_L002_R1_001.fastq.gz,ALF22J016_S14_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22J016_S14_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22J016_S14_L002_R2_001.fastq.gz,ALF22J016,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/fea61d38-b151-4c59-85b7-e3bfba89d5e6/ae208248-762e-4250-b1ba-b94b45c7b9d4/0_F11,fea61d38-b151-4c59-85b7-e3bfba89d5e6,127
ALF22J025,Escherichia coli,Sep21_Mar23,No,No,230405-1017-1011022514,B3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,ALF22J025_S15_L002_R1_001.fastq.gz,ALF22J025_S15_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22J025_S15_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/ALF22J025_S15_L002_R2_001.fastq.gz,ALF22J025,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/32513f1c-2d8e-44c2-812f-703852f8cba6/d0f485e8-cc26-4a87-9603-cd8faf74df2b/0_B3,32513f1c-2d8e-44c2-812f-703852f8cba6,131
